market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,month,day,market_cleaned,distance_from_center,market_encoded,cluster,category_encoded,commodity_encoded,quantity,unit_type,standardized_unit,standardized_price,pricetype_encoded
Manikganj Sadar,23.865521,90.027655,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,55.5,0.4644,2024,10,15,Manikganj ,39.681696859650394,36,2,0,50,1,kg,1,55.5,0
Manikganj Sadar,23.865521,90.027655,cereals and tubers,wheat flour,KG,actual,Retail,BDT,49,0.41,2024,10,15,Manikganj ,39.681696859650394,36,2,0,69,1,kg,1,49,0
Manikganj Sadar,23.865521,90.027655,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,13.31,0.1114,2024,10,15,Manikganj ,39.681696859650394,36,2,1,13,1,piece,1,13.31,0
Manikganj Sadar,23.865521,90.027655,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,155,1.2969,2024,10,15,Manikganj ,39.681696859650394,36,2,1,17,1,kg,1,155,0
Manikganj Sadar,23.865521,90.027655,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,200,1.6734,2024,10,15,Manikganj ,39.681696859650394,36,2,1,34,1,kg,1,200,0
Manikganj Sadar,23.865521,90.027655,miscellaneous food,sugar,KG,actual,Retail,BDT,129,1.0793,2024,10,15,Manikganj ,39.681696859650394,36,2,3,63,1,kg,1,129,0
Manikganj Sadar,23.865521,90.027655,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,155.5,1.301,2024,10,15,Manikganj ,39.681696859650394,36,2,5,40,1,l,1,155.5,0
Manikganj Sadar,23.865521,90.027655,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,109,0.912,2024,10,15,Manikganj ,39.681696859650394,36,2,6,32,1,kg,1,109,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,chili (green),KG,actual,Retail,BDT,202.5,1.6943,2024,10,15,Manikganj ,39.681696859650394,36,2,7,8,1,kg,1,202.5,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,255,2.1335,2024,10,15,Manikganj ,39.681696859650394,36,2,7,24,1,kg,1,255,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,57.5,0.4811,2024,10,15,Manikganj ,39.681696859650394,36,2,7,27,1,kg,1,57.5,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,30,0.251,2024,10,15,Manikganj ,39.681696859650394,36,2,7,44,1,kg,1,30,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,52.5,0.4393,2024,10,15,Manikganj ,39.681696859650394,36,2,7,60,1,kg,1,52.5,0
Manikganj Sadar,23.865521,90.027655,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,27.5,0.2301,2024,10,15,Manikganj ,39.681696859650394,36,2,7,61,1,kg,1,27.5,0
Munshiganj Sadar,23.550013,90.526029,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,56.25,0.4706,2024,10,15,Munshiganj ,31.06666057884509,39,2,0,45,1,kg,1,56.25,0
Munshiganj Sadar,23.550013,90.526029,cereals and tubers,wheat flour,KG,actual,Retail,BDT,53.5,0.4476,2024,10,15,Munshiganj ,31.06666057884509,39,2,0,69,1,kg,1,53.5,0
Munshiganj Sadar,23.550013,90.526029,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,14.12,0.1182,2024,10,15,Munshiganj ,31.06666057884509,39,2,1,13,1,piece,1,14.12,0
Munshiganj Sadar,23.550013,90.526029,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,155,1.2969,2024,10,15,Munshiganj ,31.06666057884509,39,2,1,17,1,kg,1,155,0
Munshiganj Sadar,23.550013,90.526029,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,177.5,1.4851,2024,10,15,Munshiganj ,31.06666057884509,39,2,1,34,1,kg,1,177.5,0
Munshiganj Sadar,23.550013,90.526029,miscellaneous food,sugar,KG,actual,Retail,BDT,129,1.0793,2024,10,15,Munshiganj ,31.06666057884509,39,2,3,63,1,kg,1,129,0
Munshiganj Sadar,23.550013,90.526029,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,157,1.3136,2024,10,15,Munshiganj ,31.06666057884509,39,2,5,40,1,l,1,157,0
Munshiganj Sadar,23.550013,90.526029,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.5,0.8994,2024,10,15,Munshiganj ,31.06666057884509,39,2,6,32,1,kg,1,107.5,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,bananas (ripe),1 piece,actual,Retail,BDT,6.88,0.0575,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,2,1,piece,1,6.88,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,chili (green),KG,actual,Retail,BDT,282.5,2.3636,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,8,1,kg,1,282.5,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,218.25,1.8261,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,24,1,kg,1,218.25,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,60,0.502,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,27,1,kg,1,60,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,119,0.9956,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,41,1,kg,1,119,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,32.5,0.2719,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,44,1,kg,1,32.5,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,66.25,0.5543,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,60,1,kg,1,66.25,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,41.25,0.3451,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,61,1,kg,1,41.25,0
Munshiganj Sadar,23.550013,90.526029,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,60,0.502,2024,10,15,Munshiganj ,31.06666057884509,39,2,7,62,1,kg,1,60,0
Narayanganj Sadar,23.624656,90.500162,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,55,0.4602,2024,10,15,Narayanganj ,22.419996722844534,43,2,0,45,1,kg,1,55,0
Narayanganj Sadar,23.624656,90.500162,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,56.5,0.4727,2024,10,15,Narayanganj ,22.419996722844534,43,2,0,50,1,kg,1,56.5,0
Narayanganj Sadar,23.624656,90.500162,cereals and tubers,wheat flour,KG,actual,Retail,BDT,49,0.41,2024,10,15,Narayanganj ,22.419996722844534,43,2,0,69,1,kg,1,49,0
Narayanganj Sadar,23.624656,90.500162,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,13.25,0.1109,2024,10,15,Narayanganj ,22.419996722844534,43,2,1,13,1,piece,1,13.25,0
Narayanganj Sadar,23.624656,90.500162,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,175,1.4642,2024,10,15,Narayanganj ,22.419996722844534,43,2,1,17,1,kg,1,175,0
Narayanganj Sadar,23.624656,90.500162,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,192.5,1.6106,2024,10,15,Narayanganj ,22.419996722844534,43,2,1,34,1,kg,1,192.5,0
Narayanganj Sadar,23.624656,90.500162,miscellaneous food,sugar,KG,actual,Retail,BDT,127,1.0626,2024,10,15,Narayanganj ,22.419996722844534,43,2,3,63,1,kg,1,127,0
Narayanganj Sadar,23.624656,90.500162,oil and fats,oil (palm),L,actual,Retail,BDT,139,1.163,2024,10,15,Narayanganj ,22.419996722844534,43,2,5,39,1,l,1,139,0
Narayanganj Sadar,23.624656,90.500162,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,161,1.3471,2024,10,15,Narayanganj ,22.419996722844534,43,2,5,40,1,l,1,161,0
Narayanganj Sadar,23.624656,90.500162,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,139,1.163,2024,10,15,Narayanganj ,22.419996722844534,43,2,6,32,1,kg,1,139,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,bananas (ripe),1 piece,actual,Retail,BDT,5.62,0.0471,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,2,1,piece,1,5.62,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,chili (green),KG,actual,Retail,BDT,240,2.008,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,8,1,kg,1,240,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,225,1.8825,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,24,1,kg,1,225,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,60,0.502,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,27,1,kg,1,60,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,112.5,0.9413,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,41,1,kg,1,112.5,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,25,0.2092,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,44,1,kg,1,25,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,55,0.4602,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,60,1,kg,1,55,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,28.75,0.2405,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,61,1,kg,1,28.75,0
Narayanganj Sadar,23.624656,90.500162,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,43.75,0.366,2024,10,15,Narayanganj ,22.419996722844534,43,2,7,62,1,kg,1,43.75,0
Narsingdi Sadar,23.939138,90.727139,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,58.25,0.4874,2024,10,15,Narsingdi ,35.079439303126016,44,2,0,45,1,kg,1,58.25,0
Narsingdi Sadar,23.939138,90.727139,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,60,0.502,2024,10,15,Narsingdi ,35.079439303126016,44,2,0,50,1,kg,1,60,0
Narsingdi Sadar,23.939138,90.727139,cereals and tubers,wheat flour,KG,actual,Retail,BDT,49,0.41,2024,10,15,Narsingdi ,35.079439303126016,44,2,0,69,1,kg,1,49,0
Narsingdi Sadar,23.939138,90.727139,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,13.75,0.115,2024,10,15,Narsingdi ,35.079439303126016,44,2,1,13,1,piece,1,13.75,0
Narsingdi Sadar,23.939138,90.727139,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,145,1.2132,2024,10,15,Narsingdi ,35.079439303126016,44,2,1,17,1,kg,1,145,0
Narsingdi Sadar,23.939138,90.727139,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,187.5,1.5688,2024,10,15,Narsingdi ,35.079439303126016,44,2,1,34,1,kg,1,187.5,0
Narsingdi Sadar,23.939138,90.727139,miscellaneous food,sugar,KG,actual,Retail,BDT,147.5,1.2341,2024,10,15,Narsingdi ,35.079439303126016,44,2,3,63,1,kg,1,147.5,0
Narsingdi Sadar,23.939138,90.727139,oil and fats,oil (palm),L,actual,Retail,BDT,150,1.255,2024,10,15,Narsingdi ,35.079439303126016,44,2,5,39,1,l,1,150,0
Narsingdi Sadar,23.939138,90.727139,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,160.75,1.345,2024,10,15,Narsingdi ,35.079439303126016,44,2,5,40,1,l,1,160.75,0
Narsingdi Sadar,23.939138,90.727139,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,142.5,1.1923,2024,10,15,Narsingdi ,35.079439303126016,44,2,6,32,1,kg,1,142.5,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,bananas (ripe),1 piece,actual,Retail,BDT,4.69,0.0392,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,2,1,piece,1,4.69,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,chili (green),KG,actual,Retail,BDT,292.5,2.4473,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,8,1,kg,1,292.5,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,230,1.9244,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,24,1,kg,1,230,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,65,0.5438,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,27,1,kg,1,65,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,114,0.9538,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,41,1,kg,1,114,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,27.5,0.2301,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,44,1,kg,1,27.5,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,65,0.5438,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,60,1,kg,1,65,0
Narsingdi Sadar,23.939138,90.727139,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,25,0.2092,2024,10,15,Narsingdi ,35.079439303126016,44,2,7,61,1,kg,1,25,0
Rajbari Sadar,23.765397,89.648304,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,57.25,0.479,2024,10,15,Rajbari ,78.04376086706247,55,2,0,45,1,kg,1,57.25,0
Rajbari Sadar,23.765397,89.648304,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,53,0.4434,2024,10,15,Rajbari ,78.04376086706247,55,2,0,50,1,kg,1,53,0
Rajbari Sadar,23.765397,89.648304,cereals and tubers,wheat flour,KG,actual,Retail,BDT,51,0.4267,2024,10,15,Rajbari ,78.04376086706247,55,2,0,69,1,kg,1,51,0
Rajbari Sadar,23.765397,89.648304,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,13,0.1088,2024,10,15,Rajbari ,78.04376086706247,55,2,1,13,1,piece,1,13,0
Rajbari Sadar,23.765397,89.648304,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,190,1.5897,2024,10,15,Rajbari ,78.04376086706247,55,2,1,17,1,kg,1,190,0
Rajbari Sadar,23.765397,89.648304,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,191.25,1.6002,2024,10,15,Rajbari ,78.04376086706247,55,2,1,34,1,kg,1,191.25,0
Rajbari Sadar,23.765397,89.648304,miscellaneous food,sugar,KG,actual,Retail,BDT,129,1.0793,2024,10,15,Rajbari ,78.04376086706247,55,2,3,63,1,kg,1,129,0
Rajbari Sadar,23.765397,89.648304,oil and fats,oil (palm),L,actual,Retail,BDT,140.75,1.1776,2024,10,15,Rajbari ,78.04376086706247,55,2,5,39,1,l,1,140.75,0
Rajbari Sadar,23.765397,89.648304,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,157,1.3136,2024,10,15,Rajbari ,78.04376086706247,55,2,5,40,1,l,1,157,0
Rajbari Sadar,23.765397,89.648304,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,111,0.9287,2024,10,15,Rajbari ,78.04376086706247,55,2,6,32,1,kg,1,111,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,chili (green),KG,actual,Retail,BDT,217.5,1.8198,2024,10,15,Rajbari ,78.04376086706247,55,2,7,8,1,kg,1,217.5,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,57.5,0.4811,2024,10,15,Rajbari ,78.04376086706247,55,2,7,27,1,kg,1,57.5,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,35,0.2928,2024,10,15,Rajbari ,78.04376086706247,55,2,7,44,1,kg,1,35,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,50,0.4183,2024,10,15,Rajbari ,78.04376086706247,55,2,7,60,1,kg,1,50,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,42.5,0.3556,2024,10,15,Rajbari ,78.04376086706247,55,2,7,61,1,kg,1,42.5,0
Rajbari Sadar,23.765397,89.648304,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,45,0.3765,2024,10,15,Rajbari ,78.04376086706247,55,2,7,62,1,kg,1,45,0
Shariatpur Sadar,23.219974,90.349367,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,51,0.4267,2024,10,15,Shariatpur ,65.69652385,61,1,0,50,1,kg,1,51,0
Shariatpur Sadar,23.219974,90.349367,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,13.88,0.1161,2024,10,15,Shariatpur ,65.69652385,61,1,1,13,1,piece,1,13.88,0
Shariatpur Sadar,23.219974,90.349367,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,190,1.5897,2024,10,15,Shariatpur ,65.69652385,61,1,1,17,1,kg,1,190,0
Shariatpur Sadar,23.219974,90.349367,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,190,1.5897,2024,10,15,Shariatpur ,65.69652385,61,1,1,34,1,kg,1,190,0
Shariatpur Sadar,23.219974,90.349367,miscellaneous food,sugar,KG,actual,Retail,BDT,130,1.0877,2024,10,15,Shariatpur ,65.69652385,61,1,3,63,1,kg,1,130,0
Shariatpur Sadar,23.219974,90.349367,oil and fats,oil (palm),L,actual,Retail,BDT,132.5,1.1086,2024,10,15,Shariatpur ,65.69652385,61,1,5,39,1,l,1,132.5,0
Shariatpur Sadar,23.219974,90.349367,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,152.5,1.2759,2024,10,15,Shariatpur ,65.69652385,61,1,5,40,1,l,1,152.5,0
Shariatpur Sadar,23.219974,90.349367,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,122.5,1.0249,2024,10,15,Shariatpur ,65.69652385,61,1,6,32,1,kg,1,122.5,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,bananas (ripe),1 piece,actual,Retail,BDT,6.88,0.0575,2024,10,15,Shariatpur ,65.69652385,61,1,7,2,1,piece,1,6.88,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,chili (green),KG,actual,Retail,BDT,300,2.51,2024,10,15,Shariatpur ,65.69652385,61,1,7,8,1,kg,1,300,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,210,1.757,2024,10,15,Shariatpur ,65.69652385,61,1,7,24,1,kg,1,210,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,70,0.5857,2024,10,15,Shariatpur ,65.69652385,61,1,7,27,1,kg,1,70,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,105,0.8785,2024,10,15,Shariatpur ,65.69652385,61,1,7,41,1,kg,1,105,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,36.25,0.3033,2024,10,15,Shariatpur ,65.69652385,61,1,7,44,1,kg,1,36.25,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,60,0.502,2024,10,15,Shariatpur ,65.69652385,61,1,7,60,1,kg,1,60,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,27.5,0.2301,2024,10,15,Shariatpur ,65.69652385,61,1,7,61,1,kg,1,27.5,0
Shariatpur Sadar,23.219974,90.349367,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,37.5,0.3138,2024,10,15,Shariatpur ,65.69652385,61,1,7,62,1,kg,1,37.5,0
Tangail sadar Market,24.250265,89.913873,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,56.5,0.4727,2024,10,15,Tangail sadar ,70.33874129531988,66,2,0,45,1,kg,1,56.5,0
Tangail sadar Market,24.250265,89.913873,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,54.5,0.456,2024,10,15,Tangail sadar ,70.33874129531988,66,2,0,50,1,kg,1,54.5,0
Tangail sadar Market,24.250265,89.913873,cereals and tubers,wheat flour,KG,actual,Retail,BDT,54.5,0.456,2024,10,15,Tangail sadar ,70.33874129531988,66,2,0,69,1,kg,1,54.5,0
Tangail sadar Market,24.250265,89.913873,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,12.94,0.1082,2024,10,15,Tangail sadar ,70.33874129531988,66,2,1,13,1,piece,1,12.94,0
Tangail sadar Market,24.250265,89.913873,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,150,1.255,2024,10,15,Tangail sadar ,70.33874129531988,66,2,1,17,1,kg,1,150,0
Tangail sadar Market,24.250265,89.913873,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,196.25,1.642,2024,10,15,Tangail sadar ,70.33874129531988,66,2,1,34,1,kg,1,196.25,0
Tangail sadar Market,24.250265,89.913873,oil and fats,oil (palm),L,actual,Retail,BDT,135,1.1295,2024,10,15,Tangail sadar ,70.33874129531988,66,2,5,39,1,l,1,135,0
Tangail sadar Market,24.250265,89.913873,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,159.75,1.3366,2024,10,15,Tangail sadar ,70.33874129531988,66,2,5,40,1,l,1,159.75,0
Tangail sadar Market,24.250265,89.913873,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,147.5,1.2341,2024,10,15,Tangail sadar ,70.33874129531988,66,2,6,32,1,kg,1,147.5,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,bananas (ripe),1 piece,actual,Retail,BDT,5.62,0.0471,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,2,1,piece,1,5.62,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,chili (green),KG,actual,Retail,BDT,210,1.757,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,8,1,kg,1,210,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,190,1.5897,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,24,1,kg,1,190,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,45,0.3765,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,27,1,kg,1,45,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,125,1.0459,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,41,1,kg,1,125,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,27.5,0.2301,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,44,1,kg,1,27.5,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,45,0.3765,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,60,1,kg,1,45,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,20,0.1673,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,61,1,kg,1,20,0
Tangail sadar Market,24.250265,89.913873,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,25,0.2092,2024,10,15,Tangail sadar ,70.33874129531988,66,2,7,62,1,kg,1,25,0
Bagerhat Sadar,22.665347,89.792432,cereals and tubers,"potatoes (holland, white)",KG,actual,Retail,BDT,56.5,0.4727,2024,10,15,Bagerhat ,141.7928422216331,0,1,0,45,1,kg,1,56.5,0
Bagerhat Sadar,22.665347,89.792432,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,50,0.4183,2024,10,15,Bagerhat ,141.7928422216331,0,1,0,50,1,kg,1,50,0
Bagerhat Sadar,22.665347,89.792432,"meat, fish and eggs",eggs (brown),1 piece,actual,Retail,BDT,12.62,0.1056,2024,10,15,Bagerhat ,141.7928422216331,0,1,1,13,1,piece,1,12.62,0
Bagerhat Sadar,22.665347,89.792432,"meat, fish and eggs","fish (live, pangasius)",KG,actual,Retail,BDT,200,1.6734,2024,10,15,Bagerhat ,141.7928422216331,0,1,1,17,1,kg,1,200,0
Bagerhat Sadar,22.665347,89.792432,"meat, fish and eggs","meat (chicken, broiler)",KG,actual,Retail,BDT,182.5,1.5269,2024,10,15,Bagerhat ,141.7928422216331,0,1,1,34,1,kg,1,182.5,0
Bagerhat Sadar,22.665347,89.792432,miscellaneous food,sugar,KG,actual,Retail,BDT,127,1.0626,2024,10,15,Bagerhat ,141.7928422216331,0,1,3,63,1,kg,1,127,0
Bagerhat Sadar,22.665347,89.792432,oil and fats,oil (palm),L,actual,Retail,BDT,156,1.3052,2024,10,15,Bagerhat ,141.7928422216331,0,1,5,39,1,l,1,156,0
Bagerhat Sadar,22.665347,89.792432,oil and fats,"oil (soybean, fortified)",L,actual,Retail,BDT,161.75,1.3533,2024,10,15,Bagerhat ,141.7928422216331,0,1,5,40,1,l,1,161.75,0
Bagerhat Sadar,22.665347,89.792432,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,106,0.8869,2024,10,15,Bagerhat ,141.7928422216331,0,1,6,32,1,kg,1,106,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,chili (green),KG,actual,Retail,BDT,240,2.008,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,8,1,kg,1,240,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,"garlic (imported, china)",KG,actual,Retail,BDT,215,1.7989,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,24,1,kg,1,215,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,gourd (bottle),KG,actual,Retail,BDT,60,0.502,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,27,1,kg,1,60,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,"onions (imported, china)",KG,actual,Retail,BDT,105,0.8785,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,41,1,kg,1,105,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,papaya (green),KG,actual,Retail,BDT,37.5,0.3138,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,44,1,kg,1,37.5,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,snake gourd,KG,actual,Retail,BDT,52.5,0.4393,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,60,1,kg,1,52.5,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,spinach (malabar),KG,actual,Retail,BDT,17.5,0.1464,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,61,1,kg,1,17.5,0
Bagerhat Sadar,22.665347,89.792432,vegetables and fruits,spinach (red),KG,actual,Retail,BDT,27,0.2259,2024,10,15,Bagerhat ,141.7928422216331,0,1,7,62,1,kg,1,27,0
